S.No,altitude,velocity,wind,thrust_adjustment
138,0.0,0.0,0.359838085556838,19.62
139,0.0,0.0,0.42724049443935974,19.62
140,0.0,0.0,0.6058965676900594,19.62
141,0.0,0.0,0.5837116289437722,19.62
142,0.0,0.0,0.6371130053070304,19.62
143,0.0,0.0,0.5402649897551112,19.62
144,0.0,0.0,0.2811466334246955,19.62
145,0.0,0.0,0.13719924516905233,19.62
146,0.0,0.0,0.0,19.62
147,0.0,0.0,0.17025192757498503,19.62
148,0.0,0.0,0.19661972255745663,19.62
149,0.0,0.0,0.20818142479408966,19.62
150,0.0,0.0,0.15279168329809034,19.62
151,0.0,0.0,0.542543652772038,19.62
152,0.0,0.0,0.688807239363628,19.62
153,0.0,0.0,0.7825718985409431,19.62
154,0.0,0.0,0.738374443810846,19.62
155,0.0,0.0,0.5238558670121668,19.62
156,0.0,0.0,0.04151111965336146,19.62
157,0.0,0.0,0.0,19.62
158,0.0,0.0,0.3259815106835573,19.62
159,0.0,0.0,0.2569516572726631,19.62
160,0.0,0.0,0.5625753658428234,19.62
161,0.0,0.0,0.45178853324406504,19.62
162,0.0,0.0,0.43749065186198544,19.62
163,0.0,0.0,0.45688670442515433,19.62
164,0.0,0.0,0.4447116706035136,19.62
165,0.0,0.0,0.7101629423737574,19.62
166,0.0,0.0,0.6511577003266236,19.62
167,0.0,0.0,0.5096434187391532,19.62
168,0.0,0.0,0.6318039615576418,19.62
169,0.0,0.0,0.4435673973247539,19.62
170,0.0,0.0,0.06255761791548742,19.62
171,0.0,0.0,0.06128622213531555,19.62
172,0.0,0.0,0.18393767464762728,19.62
173,0.0,0.0,0.0,19.62
174,0.0,0.0,0.0,19.62
175,0.0,0.0,0.0,19.62
176,0.0,0.0,0.0,19.62
177,0.0,0.0,0.0,19.62
178,0.0,0.0,0.0,19.62
179,0.0,0.0,0.0,19.62
180,0.0,0.0,0.0,19.62
181,0.0,0.0,0.0,19.62
182,0.0,0.0,0.0,19.62
183,0.0,0.0,0.0,19.62
184,0.0,0.0,0.0,19.62
185,0.0,0.0,0.0,19.62
186,0.0,0.0,0.0,19.62
187,0.0,0.0,0.0,19.62
188,0.0,0.0,0.027058335142561382,19.62
189,0.0,0.0,0.0,19.62
190,0.0,0.0,0.0,19.62
191,0.0,0.0,0.0,19.62
192,0.0,0.0,0.0,19.62
193,0.0,0.0,0.0,19.62
194,0.0,0.0,0.021948203508373676,19.62
195,0.0,0.0,0.0,19.62
196,0.0,0.0,0.0,19.62
197,0.0,0.0,0.0,19.62
198,0.0,0.0,0.0,19.62
199,0.0,0.0,0.0,19.62
200,0.0,0.0,0.0,19.62
201,0.0,0.0,0.0,19.62
202,0.0,0.0,0.0,19.62
203,0.0,0.0,0.0,19.62
204,0.0,0.0,0.0,19.62
205,0.0,0.0,0.0,19.62
206,0.0,0.0,0.0,19.62
207,0.0,0.0,0.0,19.62
208,0.0,0.0,0.0,19.62
209,0.0,0.0,0.0,19.62
210,0.0,0.0,0.0,19.62
211,0.0,0.0,0.0,19.62
212,0.0,0.0,0.0,19.62
213,0.0,0.0,0.0,19.62
214,0.0,0.0,0.0,19.62
215,0.0,0.0,0.0,19.62
216,0.0,0.0,0.0,19.62
217,0.0,0.0,0.0,19.62
218,0.0,0.0,0.0,19.62
219,0.0,0.0,0.04209737670133756,19.62
220,0.0,0.0,0.15877435131992676,19.62
221,0.0,0.0,0.029197396694369215,19.62
222,0.0,0.0,0.0,19.62
223,0.0,0.0,0.0,19.62
224,0.0,0.0,0.0,19.62
225,0.0,0.0,0.0,19.62
226,0.0,0.0,0.0,19.62
227,0.0,0.0,0.0,19.62
228,0.0,0.0,0.3050791156489016,19.62
229,0.0,0.0,0.48414211754868813,19.62
230,0.0,0.0,0.8180757790125588,19.62
231,0.0,0.0,0.3069974581661896,19.62
232,0.0,0.0,0.28809765025893463,19.62
233,0.0,0.0,0.018487623304144385,19.62
234,0.0,0.0,0.10160977531934011,19.62
235,0.0,0.0,0.0,19.62
236,0.0,0.0,0.4374757278655623,19.62
237,0.0,0.0,0.38602029188286413,19.62
238,0.0,0.0,0.10429577368275031,19.62
239,0.0,0.0,0.179051426620722,19.62
240,0.0,0.0,0.0,19.62
241,0.0,0.0,0.008475798012672307,19.62
242,0.0,0.0,0.027933475985347504,19.62
243,0.0,0.0,0.0,19.62
244,0.0,0.0,0.17337875658214902,19.62
245,0.0,0.0,0.2824278925268717,19.62
246,0.0,0.0,0.19897615712532515,19.62
247,0.0,0.0,0.24882988102412915,19.62
248,0.0,0.0,0.2609254004915401,19.62
249,0.0,0.0,0.30839693762634746,19.62
250,0.0,0.0,0.06087893380986592,19.62
251,0.0,0.0,0.03488203809540437,19.62
252,0.0,0.0,0.1383627334471595,19.62
253,0.0,0.0,0.17208399276899147,19.62
254,0.0,0.0,0.0,19.62
255,0.0,0.0,0.0,19.62
256,0.0,0.0,0.0,19.62
257,0.0,0.0,0.0,19.62
258,0.0,0.0,0.0,19.62
259,0.0,0.0,0.0,19.62
260,0.0,0.0,0.0,19.62
261,0.0,0.0,0.0,19.62
262,0.0,0.0,0.09509573431941926,19.62
263,0.0,0.0,0.10472948983424624,19.62
264,0.0,0.0,0.34928585628461395,19.62
265,0.0,0.0,0.036304260874592986,19.62
266,0.0,0.0,0.0,19.62
267,0.0,0.0,0.03760166440775947,19.62
268,0.0,0.0,0.3722516212803382,19.62
269,0.0,0.0,0.0,19.62
270,0.0,0.0,0.0,19.62
271,0.0,0.0,0.0,19.62
272,0.0,0.0,0.0,19.62
273,0.0,0.0,0.0,19.62
274,0.0,0.0,0.0,19.62
275,0.0,0.0,0.0,19.62
276,0.0,0.0,0.0,19.62
277,0.0,0.0,0.0,19.62
278,0.0,0.0,0.0,19.62
279,0.0,0.0,0.0,19.62
280,0.0,0.0,0.0,19.62
281,0.0,0.0,0.0,19.62
282,0.0,0.0,0.0,19.62
283,0.0,0.0,0.0,19.62
284,0.0,0.0,0.0,19.62
285,0.0,0.0,0.0,19.62
286,0.0,0.0,0.0,19.62
287,0.0,0.0,0.0,19.62
288,0.0,0.0,0.44191734903278507,19.62
289,0.0,0.0,0.5972523975363951,19.62
290,0.0,0.0,0.5808082536772798,19.62
291,0.0,0.0,0.45282353781305185,19.62
292,0.0,0.0,0.12205283590602117,19.62
293,0.0,0.0,0.0,19.62
294,0.0,0.0,0.38333663108166754,19.62
295,0.0,0.0,0.5117967723616461,19.62
296,0.0,0.0,0.4147626187919427,19.62
297,0.0,0.0,0.5557608901550422,19.62
298,0.0,0.0,0.7722227349315149,19.62
299,0.0,0.0,0.5809142950433722,19.62
300,0.0,0.0,0.5216624905339247,19.62
301,0.0,0.0,0.42959170691648935,19.62
302,0.0,0.0,0.5370015372921094,19.62
303,0.0,0.0,0.35979682488833276,19.62
304,0.0,0.0,0.5829021795713794,19.62
305,0.0,0.0,0.7942548583201448,19.62
306,0.0,0.0,0.6641975994920769,19.62
307,0.0,0.0,0.49423882518274187,19.62
308,0.0,0.0,0.0312625022335723,19.62
309,0.0,0.0,0.0945689742869201,19.62
310,0.0,0.0,0.05966675724114698,19.62
311,0.0,0.0,0.13981707563594117,19.62
312,0.0,0.0,0.04193242257826821,19.62
313,0.0,0.0,0.0,19.62
314,0.0,0.0,0.0,19.62
315,0.0,0.0,0.0,19.62
316,0.0,0.0,0.0,19.62
317,0.0,0.0,0.0,19.62
318,0.0,0.0,0.0,19.62
319,0.0,0.0,0.0,19.62
320,0.0,0.0,0.0,19.62
321,0.0,0.0,0.013487597923299524,19.62
322,0.0,0.0,0.03369533596195349,19.62
323,0.0,0.0,0.11180428722511648,19.62
324,0.0,0.0,0.0,19.62
325,0.0,0.0,0.0,19.62
326,0.0,0.0,0.0,19.62
327,0.0,0.0,0.0,19.62
328,0.0,0.0,0.0,19.62
329,0.0,0.0,0.0,19.62
330,0.0,0.0,0.0,19.62
331,0.0,0.0,0.0,19.62
332,0.0,0.0,0.0,19.62
333,0.0,0.0,0.0,19.62
334,0.0,0.0,0.0,19.62
335,0.0,0.0,0.0,19.62
336,0.0,0.0,0.0073166653133133475,19.62
337,0.0,0.0,0.0,19.62
338,35.0,0.0,1.5004782833383234,36.970000000000006
339,35.0,0.616251195708346,1.1877927780137851,37.15487535871251
340,34.96918744021458,1.2240175377070264,0.9846760622742821,37.3217989814194
341,34.90798656332923,1.8231397888451295,0.8628395800588611,37.470935218318154
342,34.81682957388698,2.413397405292974,0.8376759908759162,37.602434008531375
343,34.69615970362233,2.994618645247024,0.5282706590215771,37.716465445385275
344,34.54642877135998,3.565689383642381,0.6088453080462223,37.812921200772706
345,34.36814430217786,4.127202883115766,0.8031280256935053,37.89223301602366
346,34.16178415802207,4.679063192429165,0.9411180719321073,37.95461103673979
347,33.927830998400616,5.2207589204690175,0.9757839859979465,38.000143175341016
348,33.666793052377166,5.751675936400161,0.5385995897150434,38.02889930710863
349,33.37920925555716,6.270295364586047,0.5288803068800533,38.0406932371544
350,33.06569448732785,6.777375035268172,0.5434161702325948,38.03605975424438
351,32.72682573556445,7.272666041281139,0.42174898563829655,38.01521268016656
352,32.36319243350039,7.7555315386015975,0.3586735288799743,37.978255678330676
353,31.975415856570308,8.225839945777535,0.42416542371426136,37.92545991201841
354,31.56412385928143,8.683647137504583,0.5998199067114713,37.85715607089209
355,31.1299415024062,9.128973265589979,0.4478417450916671,37.7736627308801
356,30.673492839126702,9.560754680424942,0.2908841215209975,37.67497282369084
357,30.195455105105456,9.978758581908151,0.03527351797623002,37.561355127125175
358,29.696517176010047,10.382532747768586,0.21459106806302963,37.433018412335606
359,29.17739053862162,10.772976616671812,0.20315191930528845,37.290588254312354
360,28.63874170778803,11.149426623187557,0.1568602580971246,37.13419884085029
361,28.08127037662865,11.511628920929246,0.019470727008238903,36.964123864593105
362,27.50568893058219,11.859204467826153,0.12019734888652317,36.78060580563894
363,26.91272870719088,12.192614461635731,0.0,36.58414869208616
364,26.303097984109094,12.511179533241124,0.0,36.374902852026885
365,25.677539007447038,12.815094003797519,0.0,36.15329770486277
366,25.03678430725716,13.104262261380374,0.18805928952162304,35.91967083204269
367,24.381571194188144,13.379072856713924,0.2565342678313979,35.67450745410825
368,23.712617551352448,13.63915327757287,0.21378616052796695,35.41805475894808
369,23.030659887473803,13.884169134153197,0.4028029506244847,35.15058068398286
370,22.336451430766143,14.114660575383635,0.22685314950610158,34.87262388799816
371,21.630718401996962,14.329682351103513,0.16100804576829814,34.58426390632954
372,20.914234284441786,14.529501413864086,0.08867757472895244,34.285967566380116
373,20.18775921374858,14.714103440105339,0.0,33.978110638905896
374,19.452054041743313,14.883462933344623,0.0,33.661065900875045
375,18.70788089507608,15.037830592408323,0.0,33.335289625260536
376,17.955989365455665,15.17724562566705,0.1584186895470338,33.00116837042795
377,17.197127084172312,15.302155915965553,0.31387991918348634,32.65921031687582
378,16.432019288374033,15.412613390786959,0.055956447699673784,32.3097936614231
379,15.661388618834685,15.507655952067916,0.20735541016425096,31.952991095037717
380,14.88600582123129,15.588402942022084,0.05632100449474839,31.58952379322227
381,14.106585674130185,15.654193809629593,0.03556557899664354,31.219550979953972
382,13.323875983648705,15.705470550253994,0.0,30.843579156900553
383,12.538602456136005,15.742319998089672,0.0,30.461997227494905
384,11.751486456231522,15.76496654109593,0.0,30.075233190444543
385,10.963238129176725,15.773555472316282,0.0,29.683685706283246
386,10.17456035556091,15.768242696172921,0.0,29.28775298663233
387,9.386148220752265,15.749194468693075,0.0,28.887832450984057
388,8.59868849731761,15.716587131697576,0.0,28.48432038816808
389,7.812859140732732,15.670606841254415,0.13172512229057376,28.077611622742694
390,7.029328798670011,15.611778603507284,0.18797250378081495,27.66819798038719
391,6.2487398684946465,15.54011455619962,0.19598125666698094,27.25640430110721
392,5.471734140684665,15.45570602508745,0.0,26.84257887786857
393,4.698948839430293,15.358265047235838,0.0,26.426953933885898
394,3.931035587068501,15.248518338835419,0.19674163910011333,26.010073295184878
395,3.16860967012673,15.127196836471425,0.004158939960344221,25.592463886004793
396,2.4122498283031586,14.993567942592652,0.18171020268192514,25.174195296929376
397,1.662571431173526,14.848816990812253,0.16074883942767593,24.75593081283044
398,0.9201305816329133,14.692703650571206,0.15144469524640283,24.33787638598782
399,0.18549539910435298,14.525525751855758,0.12426055342735705,23.920405425108903
400,0.0,0.0,0.12873117510106102,19.62
401,0.0,0.0,0.26698851198877227,19.62
402,0.0,0.0,0.5847699813220087,19.62
403,0.0,0.0,0.6007708121203409,19.62
404,0.0,0.0,0.690312172726069,19.62
405,0.0,0.0,0.5179242532314414,19.62
406,0.0,0.0,0.5181352264572417,19.62
407,0.0,0.0,0.22288769063743064,19.62
408,0.0,0.0,0.203818475304084,19.62
409,0.0,0.0,0.2854992758309024,19.62
410,0.0,0.0,0.3254009289151222,19.62
411,0.0,0.0,0.12707053095844906,19.62
412,0.0,0.0,0.0,19.62
413,0.0,0.0,0.0,19.62
414,0.0,0.0,0.16547709331506533,19.62
415,0.0,0.0,0.11735858248013989,19.62
416,0.0,0.0,0.18379270110705487,19.62
417,0.0,0.0,0.2110982179774738,19.62
418,0.0,0.0,0.0,19.62
419,0.0,0.0,0.0,19.62
420,0.0,0.0,0.0,19.62
421,0.0,0.0,0.0,19.62
422,0.0,0.0,0.0,19.62
423,0.0,0.0,0.22292098266655985,19.62
424,0.0,0.0,0.3792502057258012,19.62
425,0.0,0.0,0.33781701694866106,19.62
426,0.0,0.0,0.3010251541020724,19.62
427,0.0,0.0,0.2973725235039851,19.62
428,0.0,0.0,0.25074179681530545,19.62
429,0.0,0.0,0.2500617534562711,19.62
430,0.0,0.0,0.03734936343498549,19.62
431,0.0,0.0,0.0,19.62
432,0.0,0.0,0.1234912242814828,19.62
433,0.0,0.0,0.16934740600043047,19.62
434,0.0,0.0,0.0,19.62
435,0.0,0.0,0.0,19.62
436,0.0,0.0,0.0,19.62
437,0.0,0.0,0.3510055990185038,19.62
438,0.0,0.0,0.31508181815257863,19.62
439,0.0,0.0,0.46181985030776107,19.62
440,0.0,0.0,0.36302864547654795,19.62
441,0.0,0.0,0.32252190329167474,19.62
442,0.0,0.0,0.4480009425572866,19.62
443,0.0,0.0,0.47105305867734665,19.62
444,0.0,0.0,0.48594951494082217,19.62
445,0.0,0.0,0.36819248967934737,19.62
446,0.0,0.0,0.6737493804652406,19.62
447,0.0,0.0,0.3152750337445806,19.62
448,0.0,0.0,0.41908880706664836,19.62
449,0.0,0.0,0.5061441798465565,19.62
450,0.0,0.0,0.5901702845513972,19.62
451,0.0,0.0,0.48786600390293117,19.62
452,0.0,0.0,0.44422642368401233,19.62
453,0.0,0.0,0.4328815531819464,19.62
454,0.0,0.0,0.7861831395520911,19.62
455,0.0,0.0,0.7543682598312185,19.62
456,0.0,0.0,0.5857088708540112,19.62
457,0.0,0.0,0.6599885230435124,19.62
458,0.0,0.0,0.7431608227145704,19.62
459,0.0,0.0,1.0982133820614242,19.62
460,0.0,0.0,1.1511553860361419,19.62
461,0.0,0.0,0.9995493974814355,19.62
462,0.0,0.0,0.64085309945881,19.62
463,0.0,0.0,0.7574021241054552,19.62
464,0.0,0.0,0.9599410875852573,19.62
465,0.0,0.0,1.0359937157169217,19.62
466,0.0,0.0,0.8137129552364735,19.62
467,0.0,0.0,0.8727161778330433,19.62
468,0.0,0.0,0.527348089181767,19.62
469,0.0,0.0,0.6520722951697652,19.62
470,0.0,0.0,1.028505573625748,19.62
471,0.0,0.0,0.8427633955948471,19.62
472,0.0,0.0,0.845442173072175,19.62
473,0.0,0.0,0.9956021155154289,19.62
474,0.0,0.0,0.5585024589824219,19.62
475,0.0,0.0,0.5584687681316229,19.62
476,0.0,0.0,0.5534949963142152,19.62
477,0.0,0.0,0.4508903954967825,19.62
478,0.0,0.0,0.150232615780663,19.62
479,0.0,0.0,0.37014209588577685,19.62
480,0.0,0.0,0.48172736275766087,19.62
481,0.0,0.0,0.34516985754675167,19.62
482,0.0,0.0,0.39050094672373326,19.62
483,0.0,0.0,0.3552981858174374,19.62
484,0.0,0.0,0.01837635438453078,19.62
485,0.0,0.0,0.2519329599698777,19.62
486,0.0,0.0,0.6536855990206871,19.62
487,0.0,0.0,0.8809561041639427,19.62
488,0.0,0.0,0.8294107730331773,19.62
489,0.0,0.0,1.0056181208254016,19.62
490,0.0,0.0,1.1215808030832808,19.62
491,0.0,0.0,0.7427831015717584,19.62
492,0.0,0.0,0.8625749006448249,19.62
493,0.0,0.0,0.6175593389325197,19.62
494,0.0,0.0,0.8006889196448874,19.62
495,0.0,0.0,0.5729068243257845,19.62
496,0.0,0.0,0.6113238731355842,19.62
497,0.0,0.0,0.5405442981473146,19.62
498,0.0,0.0,0.6367585632454431,19.62
499,0.0,0.0,0.7065500094797499,19.62
500,0.0,0.0,0.5697303961242848,19.62
501,0.0,0.0,0.48626486955379,19.62
502,0.0,0.0,0.7413935697038552,19.62
503,0.0,0.0,0.7217399975460503,19.62
504,0.0,0.0,0.7046463479878128,19.62
505,0.0,0.0,0.6075609304020368,19.62
506,0.0,0.0,0.7260156769237341,19.62
507,0.0,0.0,0.6930284219817328,19.62
508,0.0,0.0,0.8301264715277772,19.62
509,0.0,0.0,0.6650911275697482,19.62
510,0.0,0.0,0.556520830712625,19.62
511,0.0,0.0,0.43406247383111607,19.62
512,0.0,0.0,0.6211208814954359,19.62
513,0.0,0.0,0.746640275396427,19.62
514,0.0,0.0,0.5278500026404738,19.62
515,0.0,0.0,0.5851747033752079,19.62
516,0.0,0.0,0.5202251634369437,19.62
517,0.0,0.0,0.5182940300712213,19.62
518,0.0,0.0,0.4568232119922942,19.62
519,0.0,0.0,0.6557775977902469,19.62
520,0.0,0.0,0.45673556303859325,19.62
521,0.0,0.0,0.448160102185424,19.62
522,0.0,0.0,0.5516702697717141,19.62
523,0.0,0.0,0.46907094892488677,19.62
524,0.0,0.0,0.14768639333679073,19.62
525,0.0,0.0,0.09213596512580352,19.62
526,0.0,0.0,0.0,19.62
527,0.0,0.0,0.04792700563783714,19.62
528,0.0,0.0,0.1745147746219801,19.62
529,0.0,0.0,0.44845580491823067,19.62
530,0.0,0.0,0.524890585587654,19.62
531,0.0,0.0,0.6059947452757619,19.62
532,0.0,0.0,0.5175372799405852,19.62
533,0.0,0.0,0.3803390409117298,19.62
534,0.0,0.0,0.5717804610568924,19.62
535,0.0,0.0,0.5259400011487182,19.62
536,0.0,0.0,0.4877909703142161,19.62
537,0.0,0.0,0.21971939870355758,19.62
538,0.0,0.0,0.10883760589323159,19.62
539,0.0,0.0,0.0,19.62
540,0.0,0.0,0.0,19.62
541,0.0,0.0,0.0,19.62
542,0.0,0.0,0.0,19.62
543,0.0,0.0,0.0,19.62
544,0.0,0.0,0.0,19.62
545,0.0,0.0,0.0,19.62
546,0.0,0.0,0.09504150525518998,19.62
547,0.0,0.0,0.0,19.62
548,0.0,0.0,0.0,19.62
549,0.0,0.0,0.0,19.62
550,0.0,0.0,0.0,19.62
551,0.0,0.0,0.0,19.62
552,0.0,0.0,0.0,19.62
553,0.0,0.0,0.0,19.62
554,0.0,0.0,0.0,19.62
555,0.0,0.0,0.0,19.62
556,0.0,0.0,0.0,19.62
557,0.0,0.0,0.0,19.62
558,0.0,0.0,0.13496518143493658,19.62
559,0.0,0.0,0.12415890873972468,19.62
560,0.0,0.0,0.006478125630691403,19.62
561,0.0,0.0,0.0,19.62
562,0.0,0.0,0.0,19.62
563,0.0,0.0,0.0,19.62
564,0.0,0.0,0.0,19.62
565,0.0,0.0,0.045771390382314515,19.62
566,0.0,0.0,0.06024062898997401,19.62
567,0.0,0.0,0.014486254652276737,19.62
568,0.0,0.0,0.0,19.62
569,0.0,0.0,0.0,19.62
570,0.0,0.0,0.0,19.62
571,0.0,0.0,0.0,19.62
572,0.0,0.0,0.0,19.62
573,0.0,0.0,0.0,19.62
574,0.0,0.0,0.0,19.62
575,0.0,0.0,0.07064387210847839,19.62
576,0.0,0.0,0.0015072695325885066,19.62
577,0.0,0.0,0.0,19.62
578,0.0,0.0,0.001413219410005398,19.62
579,0.0,0.0,0.1776372842380489,19.62
580,0.0,0.0,0.13847464914583024,19.62
581,0.0,0.0,0.0,19.62
582,0.0,0.0,0.0,19.62
583,0.0,0.0,0.0,19.62
584,0.0,0.0,0.0,19.62
585,0.0,0.0,0.0,19.62
586,0.0,0.0,0.0,19.62
587,0.0,0.0,0.0,19.62
588,0.0,0.0,0.0,19.62
589,0.0,0.0,0.0,19.62
590,0.0,0.0,0.0,19.62
591,0.0,0.0,0.11317296405717894,19.62
592,0.0,0.0,0.0,19.62
593,0.0,0.0,0.0,19.62
594,0.0,0.0,0.0,19.62
595,0.0,0.0,0.0,19.62
596,0.0,0.0,0.0,19.62
597,0.0,0.0,0.014062796028586011,19.62
